brand,product type,retail price
casablanca,sweatshirt,555
casablanca,sweatshirt,410
casablanca,sweatpant,575
casablanca,sweatpant,895
casablanca,sweater,870
casablanca,sweater,695
casablanca,sweater,560
casablanca,sweater,555
casablanca,sweater,213.99
casablanca,sneakers (footwear),350
casablanca,sneakers (footwear),325
casablanca,slip on shoes,705
casablanca,skirt,470
casablanca,skirt,835
casablanca,skirt,1505
casablanca,skirt,355
casablanca,skirt,465
casablanca,skirt,520
casablanca,skirt,275
casablanca,shorts,710
casablanca,shorts,375
casablanca,shorts,675
casablanca,shorts,725
casablanca,sandals  (footwear),835
casablanca,pumps,720
casablanca,pants,1060
casablanca,pants,1600
casablanca,outerwear,725
casablanca,outerwear,1295
casablanca,outerwear,1055
casablanca,knits,275
casablanca,knits,190
casablanca,knits,300
casablanca,knits,870
casablanca,knits,1145
casablanca,knits,370
casablanca,knits,76
casablanca,knits,970
casablanca,knits,525
casablanca,knits,175
casablanca,knits,435
casablanca,knits,405
casablanca,knits,565
casablanca,knits,555
casablanca,knits,1290
casablanca,knits,200
casablanca,knits,245
casablanca,drivers,665
casablanca,dresses,960
casablanca,dresses,850
casablanca,dresses,1765
casablanca,dress (footwear),1070
casablanca,dress (footwear),1060
casablanca,denim,510
casablanca,cocktail,2870
casablanca,casablanca sunglasses,440
casablanca,casablanca sunglasses,420
casablanca,casablanca socks,40
casablanca,casablanca socks,25
casablanca,casablanca socks,30
casablanca,casablanca slg,1550
casablanca,casablanca scarves,210
casablanca,casablanca scarves,155
casablanca,casablanca scarves,180
casablanca,casablanca scarves,305
casablanca,casablanca llg,385
casablanca,casablanca jewlery,165
casablanca,casablanca jewlery,125
casablanca,casablanca jewlery,435
casablanca,casablanca hats,210
casablanca,casablanca hats,120
casablanca,casablanca hats,325
casablanca,casablanca hats,195
casablanca,casablanca hats,125
casablanca,casablanca hats,305
casablanca,casablanca hats,180
casablanca,casablanca hats,365
casablanca,casablanca hats,245
casablanca,casablanca hats,175
casablanca,casablanca hats,220
casablanca,casablanca handbags,1080
casablanca,casablanca handbags,1310
casablanca,casablanca handbags,240
casablanca,casablanca hair accessories,185
casablanca,casablanca hair accessories,165
casablanca,casablanca hair accessories,150
casablanca,casablanca hair accessories,85
casablanca,casablanca belts,340
casablanca,casablanca belts,230
casablanca,casablanca belts,345
casablanca,blouse,970
casablanca,blouse,995
casablanca,blouse,960
casablanca,blouse,1000
casa clara,necklaces,48
casa clara,necklaces,56
casa clara,earrings,92
casa clara,earrings,46
cartier,tank (watch),7350
cartier,tank (watch),3450
cartier,santos fragrance,108
cartier,santos (watch),7850
cartier,rivieres fragrance,116
cartier,pasha fragrance,61
cartier,pasha fragrance,33
cartier,pasha fragrance,131
cartier,pasha fragrance,65
cartier,pasha fragrance,108
cartier,pasha fragrance,111
cartier,pasha fragrance,132
cartier,pasha fragrance,128
cartier,panther,56
cartier,panther,144
cartier,panther,136
cartier,panther,108
cartier,panther,104
cartier,panther,72
cartier,panther,150
cartier,panther,55
cartier,panther,106
cartier,oud & amber  (fragrance),255
cartier,must parfum/only blk box,132
cartier,must parfum/only blk box,197
cartier,lhdv oud&rose (fragrance),285
cartier,goutte de rose (fragrance),95
cartier,cartier sunglasses,1295
cartier,cartier sunglasses,1245
cartier,cartier sunglasses,945
cartier,cartier sunglasses,1145
cartier,cartier sunglasses,1095
cartier,cartier sunglasses,495
cartier,cartier sunglasses,1345
cartier,cartier sunglasses,1195
cartier,cartier sunglasses,545
cartier,cartier sunglasses,995
cartier,cartier sunglasses,745
cartier,cartier les epures fragrance,116
cartier,cartier les epures fragrance,68
cartier,cartier les epures fragrance,275
cartier,cartier eyewear,995
cartier,cartier eyewear,1245
cartier,cartier eyewear,1095
cartier,cartier eyewear,1295
cartier,cartier eyewear,1145
cartier,cartier eyewear,1345
cartier,cartier eyewear,945
cartier,cartier eyewear,695
cartier,cartier declaration,111
cartier,cartier declaration,108
cartier,carat (fragrance),151
cartier,carat (fragrance),105
cartier,carat (fragrance),104
cartier,carat (fragrance),108
cartier,baiser vole (fragrance),108
cartier,baiser vole (fragrance),54
cartier,baiser vole (fragrance),110
cartier,baiser vole (fragrance),144
cartier,baiser vole (fragrance),149
carthusia,carthusia fragrance,50
carthusia,carthusia fragrance,48
carthusia,carthusia fragrance,58
carthusia,carthusia fragrance,38
carthusia,carthusia fragrance,68
carthusia,carthusia fragrance,140
carthusia,carthusia fragrance,65
carrie forbes,wedges,375
carrie forbes,wedges,315
carrie forbes,wedges,350
carrie forbes,wedges,210
carrie forbes,wedges,300
carrie forbes,slides,195
carrie forbes,slides,324
carrie forbes,slides,308
carrie forbes,slides,315
carrie forbes,slides,253
carrie forbes,high heel sandals,324
carrie forbes,high heel sandals,216
carrie forbes,high heel sandals,375
carrie forbes,high heel sandals,300
carrie forbes,high heel sandals,205
carrie forbes,high heel sandals,315
carrie forbes,high heel sandals,384
carrie forbes,high heel sandals,265
carrie forbes,high heel sandals,372
carrie forbes,flat sandals,290
carrie forbes,flat sandals,315
carrie forbes,flat sandals,265
carrie forbes,flat sandals,350
carrie forbes,flat sandals,375
carrie forbes,flat sandals,300
carrie forbes,carrie forbes handbags,192
carrie forbes,carrie forbes handbags,360
carrie forbes,carrie forbes handbags,348
carrie forbes,carrie forbes handbags,120
carrie forbes,carrie forbes handbags,265
carrie forbes,carrie forbes handbags,180
carrie forbes,carrie forbes handbags,156
carrie forbes,carrie forbes handbags,384
carrera,carrera (sunglasses),135
carrera,carrera (sunglasses),165
carrera,carrera (sunglasses),145
carrera,carrera (sunglasses),125
carrera,carrera (sunglasses),155
carrera,carrera (sunglasses),180
carrera,carrera (sunglasses),153
carrera,carrera (sunglasses),170
carrera,carrera (sunglasses),179
carrera,carrera (sunglasses),175
carolyn rowan collection,scarves,125
carolyn rowan collection,hats,85
carolyn rowan collection,gloves,95
carolyn rowan collection,gloves,85
carolyn rowan collection,gloves,125
carolyn rowan collection,carolyn rowan scarves,425
carolyn rowan collection,carolyn rowan hats,155
carolyn rowan collection,carolyn rowan hair accessories,55
carolyn rowan collection,carolyn rowan (scarves),250
carolyn rowan collection,carolyn rowan (scarves),98
carolyn rowan collection,carolyn rowan (hats),195
carolyn rowan collection,carolyn rowan (hats),225
carolyn rowan collection,carolyn rowan (hats),185
carolyn rowan collection,carolyn rowan (hats),165
carolyn rowan collection,carolyn rowan (hats),295
carolyn rowan collection,carolyn rowan (hats),200
carolyn rowan collection,carolyn rowan (hats),95
carolyn rowan collection,carolyn rowan (hats),75
carolyn rowan collection,carolyn rowan (hats),125
carolyn rowan collection,carolyn rowan (hats),79.99
carolyn rowan collection,carolyn rowan (hats),150
carolyn rowan collection,carolyn rowan (gloves),185
carolyn rowan collection,carolyn rowan (gloves),175
carolyn rowan collection,carolyn rowan (gloves),125
carolyn rowan collection,carolyn rowan (gloves),110
carolyn rowan collection,carolyn rowan (gloves),195
carolyn rowan collection,carolyn rowan (gloves),270
carolyn rowan collection,carolyn rowan (gloves),180
"caroline rose, plus size",tunic,230
"caroline rose, plus size",tops,230
"caroline rose, plus size",tops,228
"caroline rose, plus size",tops,280
"caroline rose, plus size",tops,284
"caroline rose, plus size",tops,175
"caroline rose, plus size",tops,248
"caroline rose, plus size",tops,354
"caroline rose, plus size",tank,122
"caroline rose, plus size",tank,160
"caroline rose, plus size",t-shirt,330
"caroline rose, plus size",t-shirt,245
"caroline rose, plus size",pants,175
"caroline rose, plus size",pants,375
"caroline rose, plus size",pants,245
"caroline rose, plus size",knti,304
"caroline rose, plus size",knti,426
"caroline rose, plus size",knit,150
"caroline rose, plus size",jacket,198
"caroline rose, plus size",jacket,455
"caroline rose, plus size",jacket,568
"caroline rose, plus size",jacket,570
"caroline rose, plus size",jacket,350
"caroline rose, plus size",jacket,360
"caroline rose, plus size",jacket,330
"caroline rose, plus size",jacket,400
"caroline rose, plus size",jacket,375
"caroline rose, plus size",dresses,285
"caroline rose, plus size",dresses,340
"caroline rose, plus size",dresses,315
"caroline rose, plus size",dresses,498
"caroline rose, plus size",dresses,246
"caroline rose, plus size",dresses,300
"caroline rose, plus size",cardigan,245
"caroline rose, plus size",cardigan,455
"caroline rose, plus size",cardigan,330
"caroline rose, plus size",blouse,284
"caroline rose, plus size",blouse,198
"caroline rose, plus size",blouse,398
"caroline rose, plus size",blouse,260
"caroline rose, plus size",blouse,214
"caroline rose, plus size",blouse,280
"caroline rose, plus size",blouse,315
"caroline rose, plus size",blouse,285
"caroline rose, plus size",blouse,405
"caroline rose, plus size",blouse,202
"caroline rose, plus size",blouse,200
"caroline rose, plus size",blouse,249
caroline rose,tops,350
caroline rose,tops,295
caroline rose,tops,198
caroline rose,tops,175
caroline rose,tops,215
caroline rose,tops,260
caroline rose,tops,216
caroline rose,tops,246
caroline rose,tops,155
caroline rose,tops,245
caroline rose,tops,298
caroline rose,tops,176
caroline rose,tops,200
caroline rose,pants,140
caroline rose,pants,130
caroline rose,pants,155
caroline rose,pants,225
caroline rose,knit,285
caroline rose,knit,105
caroline rose,knit,264
caroline rose,knit,368
caroline rose,jacket,280
caroline rose,jacket,352
caroline rose,jacket,396
caroline rose,jacket,495
caroline rose,jacket,325
caroline rose,jacket,270
caroline rose,jacket,245
caroline rose,jacket,272
caroline rose,dresses,260
caroline rose,dresses,396
caroline rose,dresses,245
caroline rose,dresses,295
caroline rose,dresses,298
caroline rose,dresses,230
caroline rose,dresses,395
caroline rose,dresses,326
caroline rose,dresses,375
caroline rose,dresses,246
caroline rose,dresses,350
caroline rose,dresses,200
caroline rose,dresses,215
caroline rose,dresses,216
caroline rose,cardigan,286
caroline rose,blouse,396
caroline rose,blouse,246
caroline rose,blouse,350
caroline rose,blouse,240
caroline rose,blouse,184
caroline rose,blouse,198
caroline rose,blouse,270
caroline rose,blouse,176
caroline rose,blouse,154
caroline rose,blouse,175
caroline rose,blouse,215
caroline constas,skirt,295
caroline constas,skirt,220
caroline constas,shorts,250
caroline constas,short dress,695
caroline constas,long skirt,560
caroline constas,knits,395
caroline constas,knits,350
caroline constas,dresses,460
caroline constas,dresses,495
caroline constas,dresses,365
caroline constas,dresses,595
caroline constas,dresses,350
caroline constas,dresses,695
caroline constas,dresses,224
caroline constas,dresses,420
caroline constas,dresses,895
caroline constas,dresses,560
caroline constas,dresses,440
caroline constas,dresses,525
caroline constas,dresses,680
caroline constas,dresses,995
caroline constas,dresses,795
caroline constas,dresses,520
caroline constas,dresses,297.5
caroline constas,dresses,395
caroline constas,dresses,1195
caroline constas,blouse,260
caroline constas,blouse,395
caroline constas,blouse,380
caroline constas,blouse,350
caroline constas,blouse,295
caroline constas,blouse,360
carolina santo domingo,carolina santo domingo handbag,630
carolina santo domingo,carolina santo domingo handbag,675
carolina santo domingo,carolina santo domingo handbag,575
carolina ritzler,evening pant,995
carolina ritzler,evening pant,1030
carolina ritzler,evening pant,865
carolina ritzler,evening pant,1020
carolina herrera,tops,990
carolina herrera,tops,690
carolina herrera,t-shirt,590
carolina herrera,skirt,990
carolina herrera,skirt,1490
carolina herrera,skirt,1390
carolina herrera,skirt,890
carolina herrera,skirt,2890
carolina herrera,skirt,2290
carolina herrera,skirt,2390
carolina herrera,skirt,1290
carolina herrera,skirt,315.99
carolina herrera,skirt,1890
carolina herrera,skirt,2490
carolina herrera,skirt,1190
carolina herrera,skirt,590
carolina herrera,shorts,490
carolina herrera,shorts,790
carolina herrera,pants,1290
carolina herrera,pants,1190
carolina herrera,pants,990
carolina herrera,pants,890
carolina herrera,pants,690
carolina herrera,pants,1990
carolina herrera,pants,2290
carolina herrera,pants,1090
carolina herrera,outerwear,2990
carolina herrera,outerwear,2490
carolina herrera,necklaces,690
carolina herrera,necklaces,590
carolina herrera,necklaces,1090
carolina herrera,necklaces,890
carolina herrera,knits,1990
carolina herrera,knits,690
carolina herrera,knits,1190
carolina herrera,knits,990
carolina herrera,knits,790
carolina herrera,knits,890
carolina herrera,knits,1290
carolina herrera,knits,1590
carolina herrera,knits,1490
carolina herrera,jumpsuit,1590
carolina herrera,jacket,2390
carolina herrera,jacket,2290
carolina herrera,jacket,3290
carolina herrera,jacket,2690
carolina herrera,jacket,1990
carolina herrera,jacket,2990
carolina herrera,jacket,2490
carolina herrera,jacket,1156
carolina herrera,gown,3990
carolina herrera,gown,5490
carolina herrera,gown,4490
carolina herrera,gown,3690
carolina herrera,gown,6990
carolina herrera,gown,2990
carolina herrera,gown,5990
carolina herrera,gown,4990
carolina herrera,gown,3490
carolina herrera,gown,2690
carolina herrera,gown,4290
carolina herrera,gown,3290
carolina herrera,gown,4690
carolina herrera,gown,6490
carolina herrera,gown,4190
carolina herrera,earrings,390
carolina herrera,earrings,490
carolina herrera,dresses,1990
carolina herrera,dresses,1490
carolina herrera,dresses,1790
carolina herrera,dresses,2690
carolina herrera,dresses,1290
carolina herrera,dresses,1690
carolina herrera,dresses,2790
carolina herrera,dresses,1590
carolina herrera,dresses,2490
carolina herrera,dresses,2390
carolina herrera,dresses,1390
carolina herrera,dresses,1890
carolina herrera,dresses,2290
carolina herrera,dresses,2190
carolina herrera,dresses,1190
carolina herrera,dresses,796
carolina herrera,dresses,676
carolina herrera,dresses,2590
carolina herrera,dresses,4990
carolina herrera,dresses,954
carolina herrera,dresses,2990
carolina herrera,cocktail dress,2490
carolina herrera,cocktail,2690
carolina herrera,cocktail,3290
carolina herrera,cocktail,4290
carolina herrera,cocktail,4590
carolina herrera,cocktail,1990
carolina herrera,cocktail,5990
carolina herrera,cocktail,4990
carolina herrera,cocktail,1890
carolina herrera,cocktail,3190
carolina herrera,cocktail,1790
carolina herrera,cocktail,2990
carolina herrera,cocktail,3490
carolina herrera,cocktail,2790
carolina herrera,cocktail,4490
carolina herrera,cocktail,2490
carolina herrera,cocktail,2590
carolina herrera,cocktail,2390
carolina herrera,cocktail,3690
carolina herrera,cocktail,3990
carolina herrera,cocktail,6990
carolina herrera,cocktail,2890
carolina herrera,cocktail,2290
carolina herrera,carolina herrera jewelry,490
carolina herrera,carolina herrera jewelry,390
carolina herrera,carolina herrera jewelry,1090
carolina herrera,carolina herrera fragrance,50
carolina herrera,carolina herrera fragrance,96
carolina herrera,carolina herrera fragrance,128
carolina herrera,carolina herrera fragrance,136
carolina herrera,carolina herrera fragrance,138
carolina herrera,carolina herrera fragrance,119
carolina herrera,carolina herrera fragrance,117
carolina herrera,carolina herrera fragrance,125
carolina herrera,carolina herrera fragrance,133
carolina herrera,carolina herrera fragrance,26
